URL,Status Code
https://www.nytimes.com,200
https://www.nytimes.com/section/opinion/technology,200
https://www.nytimes.com/section/opinion/business-economics,200
https://www.nytimes.com/section/opinion/international-world,200
https://www.nytimes.com/section/opinion/politics,200
https://www.nytimes.com/section/opinion/letters,200
https://www.nytimes.com/spotlight/opinion-video,200
https://www.nytimes.com/vi-assets/static-assets/icon-athletic-fc_144x144-a673fb497a7a58fd0a80b3d007b73b2f.webp,200
https://www.nytimes.com/section/opinion/technology?page=10,200
https://www.nytimes.com/section/opinion/business-economics?page=10,200
https://www.nytimes.com/section/opinion/international-world?page=10,200
https://www.nytimes.com/section/opinion/politics?page=10,200
https://www.nytimes.com/section/opinion/letters?page=10,200
https://www.nytimes.com/spotlight/opinion-video?page=10,200
https://www.nytimes.com/spotlight/opinion-video?page=9,200
https://www.nytimes.com/video/opinion/100000007387419/megan-thee-stallion-black-women.html,200
https://www.nytimes.com/video/opinion/100000007440367/trump-concede-speech.html,200
https://www.nytimes.com/video/opinion,200
https://www.nytimes.com/video/op-docs,200
https://www.nytimes.com/video/t-magazine,200
https://www.nytimes.com/video/magazine,200
https://www.nytimes.com/video/how-we-got-here,200
https://www.nytimes.com/video/diaryofasong,200
https://www.nytimes.com/video/on-the-ground,200
https://www.nytimes.com/video/investigations,200
https://www.nytimes.com/video/opinion/100000009550473/modern-goose.html?playlistId=video/op-docs,200
https://www.nytimes.com/video/t-magazine/100000009683593/how-to-cross-stitch-and-make-it-queer.html?playlistId=video/t-magazine,200
https://www.nytimes.com/video/magazine/100000009319138/the-wildest-acting-performances.html?playlistId=video/magazine,200
https://www.nytimes.com/video/us/politics/100000006674436/2020-iowa-caucus.html?playlistId=video/how-we-got-here,200
https://www.nytimes.com/video/arts/music/100000005469604/ed-sheeran-shape-of-you.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/world/americas/100000007144621/coronavirus-mexico-death-toll.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/middleeast/100000009614868/israel-gaza-war-family-killed.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/middleeast/100000007787471/israel-airstrikes-gaza.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/politics/100000007606996/capitol-riot-trump-supporters.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/americas/100000007857564/haiti-jovenel-moise-assassinated-dea.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/europe/100000007871199/satellite-europe-floods.html?playlistId=video/investigations,200
https://www.nytimes.com/video/arts/music/100000008880309/how-rap-is-written-punching-in.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/world/asia/100000007963596/us-drone-attack-kabul-investigation.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/asia/100000007980891/kabul-drone-strike-house.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/100000007409660/kyle-rittenhouse-shooting-video-analysis.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/100000008165200/kabul-drone-deaths.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/100000008165897/drone-strike-kabul.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/politics/100000008166257/kabul-drone-strike-video.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/europe/100000008206442/russia-military-ukraine.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/europe/100000008266864/russia-army-radio-makariv.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/politics/100000008392796/rile-up-the-normies-how-proud-boys-breached-the-capitol.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/asia/100000008314175/china-government-surveillance-data.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/asia/100000008523311/li-wenliang-chinese-video-investigation.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/asia/100000008352308/doctor-li-wenliang-covid-china.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/europe/100000008299178/ukraine-bucha-russia-massacre-video.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/middleeast/100000009124862/palestinian-gunmen-killing-sderot.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/100000009208814/israel-gaza-bomb-civilians.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/middleeast/100000009336313/israel-palestinian-war-aid-convoy-video.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/100000009393031/aid-groups-gaza-israel.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/politics/100000009570525/trump-assassination-attempt.html?playlistId=video/investigations,200
https://www.nytimes.com/video/us/politics/100000009576871/trump-shooting-assassination-attempt.html?playlistId=video/investigations,200
https://www.nytimes.com/video/world/europe/100000006498001/seawatch-migrants-europe.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006653817/kashmir-india-pakistan.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006664889/we-may-die-we-may-be-jailed-on-the-frontlines-with-hong-kongs-protesters.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006676350/kashmir-india-article370.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006682566/shes-a-protester-hes-a-police-officer-in-hong-kong-spouses-spar-too.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/middleeast/100000006757197/turkey-syria-invasion.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/middleeast/100000006777985/syria-isis-alhol-turkey-kurds.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/middleeast/100000006789926/us-kurds.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000006795557/chile-protesters-shot-eye.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/middleeast/100000006821104/trump-syria-military.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006864895/hong-kong-protests-taiwan-secret-network.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000007011912/us-guatemela-asylum.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000007049738/as-coronavirus-approaches-mexico-president-looks-other-way.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006963057/modi-muslims-india-citizenship-test.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/100000007141490/-india-police-pandemic-coronavirus.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000006128670/hes-been-called-a-misogynist-and-a-fascist-many-women-still-back-him.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000006332149/hope-thwarted-along-with-aid-at-venezuelas-border.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/asia/100000006581732/hong-kong-protesters.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/middleeast/100000006431686/israel-elections-netanyahu.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000006721982/amazon-rainforest-fires-burning.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000006930887/migrant-caravan-mexico.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000007023396/march-femicide-women-mexico.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/world/americas/100000007082011/coronavirus-deaths-ecuador-covid-19.html?playlistId=video/on-the-ground,200
https://www.nytimes.com/video/arts/music/100000005858557/watch-how-a-pop-hit-is-made.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006000184/mo-bamba-sheck-wes-rap.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006000270/kacey-musgraves-slow-burn-country-music.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006389803/billie-eilish-bury-a-friend.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006417770/lizzo-juice.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006445156/old-town-road-lil-nas-x-billy-ray-cyrus.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006486498/rosalia-j-balvin-con-altura.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006630077/bon-iver-imi.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006686500/lil-tecca-ransom.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006794269/fka-twigs-mary-magdalene.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006843387/taylor-swift-lover.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006787476/dance-monkey-tones-and-i.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000006962812/grimes-delete-forever.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007062893/dua-lipa-physical-song.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007062892/big-drip-fivio-foreign-brooklyn-drill.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007258359/phoebe-bridgers-kyoto.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007249132/sam-hunt-hard-to-forget.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007334512/prince-sign-o-the-times.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007564611/olivia-rodrigo-drivers-license.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007532509/diary-of-a-song-breaks-down-the-grammys.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000007818555/how-lorde-got-happy.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/arts/music/100000008147312/who-will-win-the-top-grammy-award-lets-discuss.html?playlistId=video/diaryofasong,200
https://www.nytimes.com/video/us/politics/100000006046278/supreme-court-confirmation-hearing-nominee-senate-history.html?playlistId=video/how-we-got-here,200
https://www.nytimes.com/video/us/100000006456208/mexico-border-wall-immigration.html?playlistId=video/how-we-got-here,200
https://www.nytimes.com/video/us/100000006542254/climate-change-lawns.html?playlistId=video/how-we-got-here,200
